accuracy,churn_precision,churn_recall,time_needed
0.8479087452471483,0.5407725321888412,0.9064748201438849,0.08826640000006591
0.8643852978453739,0.5614973262032086,0.8076923076923077,0.02385399999911897
0.8225602027883396,0.48360655737704916,0.8939393939393939,0.020354400001451722
0.8415716096324461,0.527027027027027,0.8540145985401459,0.020225399999617366
0.8491761723700887,0.5445544554455446,0.8029197080291971,0.02105699999992794
